"time","x_co","anomaly_co","x_co climatology","num_obs"
20161116,72.9307,-8.36025,81.2909,2250
20161123,71.6587,-7.1325,78.7912,1892
20161130,67.2806,-8.97824,76.2588,2306
20161207,68.0968,-5.7184,73.8152,1032
20161214,64.741,-6.81951,71.5605,2252
20161221,60.5281,-9.03989,69.568,2012
20161228,65.329,-2.5518,67.8808,2032
20170104,61.2269,-5.28529,66.5122,2092
20170111,63.4166,-2.03222,65.4489,1470
20170118,61.2177,-3.43867,64.6564,2087
20170125,59.664,-4.42206,64.086,1715
20170201,63.8982,0.215771,63.6824,1991
20170208,62.6145,-0.776311,63.3908,3048
20170215,60.3663,-2.79648,63.1628,2773
20170222,58.774,-4.18684,62.9608,3459
20170301,57.9158,-4.8443,62.7601,3471
20170308,54.678,-7.87056,62.5485,95
20170315,-999.99,-9999,62.3249,-9999
20170322,60.0566,-2.03882,62.0955,1949
20170329,60.0251,-1.84524,61.8704,2792
20170405,56.9157,-4.74389,61.6596,3319
20170412,60.2073,-1.2629,61.4702,3499
20170419,62.1179,0.813614,61.3043,1377
20170426,54.9806,-6.17861,61.1593,2020
20170503,58.0005,-3.02863,61.0291,1805
20170510,58.3282,-2.57921,60.9074,2859
20170517,58.2866,-2.50405,60.7907,1607
20170524,58.907,-1.7759,60.6829,3557
20170531,59.2393,-1.35908,60.5984,3647
20170607,57.4193,-3.14468,60.564,2665
20170614,62.5891,1.96949,60.6196,2341
20170621,62.5383,1.72216,60.8161,2432
20170628,59.032,-2.17982,61.2118,2320
20170705,62.3834,0.517588,61.8658,2502
20170712,60.283,-2.5488,62.8318,2275
20170719,64.3516,0.202007,64.1496,2869
20170726,65.3046,-0.533603,65.8382,3333
20170802,62.8536,-5.03616,67.8897,2102
20170809,64.4447,-5.82133,70.266,3047
20170816,67.7174,-5.18005,72.8975,2953
20170823,70.0003,-5.68527,75.6856,2614
20170830,70.4629,-8.0457,78.5086,2918
20170906,71.1471,-10.0823,81.2294,2337
20170913,76.5704,-7.13588,83.7063,2358
20170920,92.5586,6.7544,85.8042,3299
20170927,86.6952,-0.710692,87.4059,1573
20171004,86.6954,-1.72666,88.4221,1712
20171011,92.0836,3.2845,88.7991,1721
20171018,83.0696,-5.45377,88.5234,2337
20171025,84.7365,-2.88596,87.6225,2325
20171101,89.954,3.79161,86.1624,2375
20171108,79.7421,-4.49913,84.2412,1832
20171115,76.0839,-5.89665,81.9805,1571
20171122,71.1651,-8.34934,79.5144,1877
20171129,76.5325,-0.445837,76.9783,722
20171206,64.6429,-9.85516,74.498,2432
20171213,68.3736,-3.807,72.1806,3144
20171220,69.0006,-1.10685,70.1075,2022
20171227,72.5587,4.22834,68.3304,1571
20180103,64.9022,-1.78623,66.6884,3071
20180110,67.7471,2.1639,65.5832,1664
20180117,66.8602,2.10541,64.7547,3105
20180124,73.2181,9.06211,64.156,2166
20180131,62.9264,-0.805578,63.732,1175
20180207,62.4951,-0.932431,63.4275,3188
20180214,64.8357,1.64272,63.193,2153
20180221,65.5802,2.591,62.9892,1577
20180228,62.5953,-0.193985,62.7893,2728
20180307,57.949,-4.63058,62.5796,1839
20180314,61.5099,-0.847521,62.3574,830
20180321,-999.99,-9999,62.1282,-9999
20180328,60.2545,-1.64741,61.9019,3039
20180404,63.6846,1.99604,61.6885,3614
20180411,62.802,1.3062,61.4958,3322
20180418,59.6872,-1.63934,61.3266,2825
20180425,61.4236,0.244675,61.1789,3057
20180502,59.5551,-1.492,61.0471,2115
20180509,59.1376,-1.78683,60.9244,2666
20180516,59.9199,-0.88707,60.807,2520
20180523,61.4577,0.760387,60.6973,1956
20180530,59.4402,-1.16794,60.6081,1946
20180606,60.5115,-0.0528857,60.5644,1625
20180613,59.1374,-1.46689,60.6043,1531
20180620,60.0792,-0.69808,60.7773,1778
20180627,59.6222,-1.51861,61.1408,1388
20180704,60.8809,-0.873555,61.7545,2256
20180711,62.8235,0.150422,62.673,2357
20180718,62.9684,-0.970445,63.9388,2578
20180725,66.4705,0.896236,65.5742,2069
20180801,64.9098,-2.66576,67.5755,2615
20180808,66.5326,-3.37636,69.909,2451
20180815,76.1124,3.60302,72.5094,2548
20180822,71.3851,-3.89701,75.2821,2117
20180829,71.9904,-6.11786,78.1082,2356
20180905,72.5915,-8.26081,80.8523,2302
20180912,92.9364,9.56379,83.3726,3177
20180919,75.0406,-10.4918,85.5324,3203
20180926,80.7598,-6.45134,87.2112,2238
20181003,88.4063,0.0910418,88.3152,13
20181010,79.1653,-9.62002,88.7853,1140
20181017,83.0453,-5.55677,88.6021,1860
20181024,82.2159,-5.57144,87.7873,2999
20181031,81.094,-5.30772,86.4018,1708
20181107,73.4379,-11.1016,84.5395,1698
20181114,73.73,-8.58929,82.3193,1867
20181121,69.9548,-9.91937,79.8741,1624
20181128,68.6211,-8.71883,77.34,2418
20181205,69.2572,-5.58742,74.8446,2612
20181212,68.8243,-3.67402,72.4983,1460
20181219,67.0646,-3.32178,70.3864,2893
20181226,65.923,-2.64195,68.565,3575
20190102,67.7892,0.918206,66.871,2763
20190109,62.4254,-3.29779,65.7232,2794
20190116,70.226,5.3682,64.8578,2988
20190123,71.4122,7.18272,64.2295,2213
20190130,63.2987,-0.485287,63.784,1879
20190206,63.1653,-0.30041,63.4657,2153
20190213,60.4222,-2.80171,63.2239,3376
20190220,64.5281,1.51049,63.0176,3820
20190227,65.2797,2.46146,62.8183,2886
20190306,63.9898,1.37944,62.6103,2746
20190313,68.9289,6.53914,62.3898,465
20190320,-999.99,-9999,62.161,-9999
20190327,56.8496,-5.08401,61.9336,1529
20190403,58.4406,-3.27729,61.7179,3323
20190410,59.5993,-1.92257,61.5219,2829
20190417,64.0468,2.69748,61.3493,3180
20190424,58.1213,-3.07762,61.1989,1516
20190501,56.6808,-4.38437,61.0652,1305
20190508,59.5012,-1.44042,60.9416,2562
20190515,60.1841,-0.639318,60.8234,2021
20190522,62.225,1.51286,60.7122,1993
20190529,59.2382,-1.38066,60.6188,2047
20190605,58.4792,-2.08743,60.5666,2379
20190612,60.5615,-0.0302194,60.5917,1627
20190619,59.1482,-1.5941,60.7423,2034
20190626,64.5157,3.44076,61.0749,2533
20190703,63.2342,1.58494,61.6493,2286
20190710,63.6256,1.10421,62.5214,2264
20190717,63.5361,-0.199542,63.7356,2643
20190724,65.6786,0.360771,65.3178,1936
20190731,-999.99,-9999,67.2682,-9999
20190807,-999.99,-9999,69.5574,-9999
20190814,-999.99,-9999,72.1248,-9999
20190821,-999.99,-9999,74.8798,-9999
20190828,70.2812,-7.42508,77.7063,2922
20190904,78.2377,-2.23304,80.4707,2957
20190911,81.2858,-1.74577,83.0316,3266
20190918,84.0048,-1.24589,85.2507,2364
20190925,85.3111,-1.69359,87.0047,1912
20191002,90.052,1.85671,88.1953,3576
20191009,90.7346,1.97646,88.7582,2776
20191016,90.9464,2.2785,88.6679,2080
20191023,84.7923,-3.14816,87.9405,2929
20191030,80.0095,-6.62187,86.6314,1976
20191106,79.315,-5.51542,84.8304,2489
20191113,77.251,-5.40243,82.6534,3260
20191120,84.0852,3.85323,80.232,2996
20191127,74.8625,-2.83992,77.7024,1862
20191204,70.9689,-4.22536,75.1943,2940
20191211,79.2482,6.42738,72.8208,2957
20191218,100.002,29.3311,70.6713,3347
20191225,111.904,43.0977,68.8061,2239
